school,sex,age,address,famsize,pstatus,medu,fedu,mjob,fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,dalc,walc,health,absences,g1,g2,g3,PCA1,PCA2,Cluster,Recommendation,Suggested_Tool_or_Resource
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,10,10,0,-2.4057197717053,-0.0038931769550311,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,11,16,15,15,1.8359589033382768,1.787847998623215,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,0,9,8,0,-2.788328924826193,-0.7100535848832842,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,4,11,10,10,-0.2256896187620206,0.33329387621462,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,7,13,13,14,1.113280588064062,1.065336201039375,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,9,16,15,16,2.205562894617324,1.6060462451273172,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,5,4,5,2,3,5,0,10,10,9,-0.4773172673459515,-0.1363889879742847,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,13,15,15,1.797176390774934,0.0224505509831284,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,1,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,10,11,13,13,-0.3225276071932341,1.80407866214043,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,3,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,8,7,8,-3.388654018699854,2.45299130639233,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,4,2,3,3,2,13,13,13,0.964786338889078,0.0496633728465391,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,8,7,8,-2.461842928221009,0.8133609726143375,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,8,8,-2.37271717117633,1.1374594790619,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,0,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,13,11,11,0.3364637275027049,0.0322201274527156,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,9,9,-0.8447013485986129,-0.1449417401820125,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,4,12,13,13,0.761160154368261,0.1841027381838773,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,2,12,12,11,0.3549217270932917,-0.1507656456274373,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,4,10,10,10,-0.8080669126026905,0.3717283971252003,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,18,16,16,2.8495913336099177,0.9270838865645364,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,18,R,LE3,A,1,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,13,13,13,0.8759035693410216,0.4132115492997532,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,18,R,LE3,T,1,1,at_home,other,other,mother,2,2,1,no,no,no,yes,no,no,no,no,4,4,3,2,3,5,2,13,12,12,0.0480903258524776,1.018529794158541,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,0,11,11,10,-0.2076728751500995,0.0605248050543631,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,4,1,1,1,0,16,15,15,2.115836188800565,0.219739459052028,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,12,11,12,0.3571416371196773,-0.3411201513310631,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,4,10,10,10,-0.6039994721032078,0.3270723298679659,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,yes,no,yes,yes,yes,yes,4,2,2,2,2,5,0,13,13,13,1.0799710098405044,0.3685554820425188,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,yes,no,yes,yes,yes,yes,5,2,1,1,2,1,0,7,6,0,-3.667514472515442,-0.873570383763751,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,yes,no,yes,yes,yes,yes,5,2,3,1,2,4,0,11,10,10,-0.5750569564027609,0.0519720528466354,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,yes,no,no,yes,yes,yes,3,2,2,4,2,5,10,14,12,11,0.4676049248330812,1.2411226527396866,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,19,U,LE3,T,3,2,services,services,home,other,2,2,2,no,no,no,yes,yes,yes,no,yes,3,2,2,1,1,3,4,7,7,9,-2.86901605712708,1.5582696495234645,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,yes,yes,yes,no,yes,yes,4,3,3,2,3,3,3,14,12,12,0.5025334643109443,0.6853405864051908,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,13,11,11,0.4817636246439625,0.3581980180779346,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,14,6,5,5,-3.0310359804060534,0.0390371211837135,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,19,18,19,3.7589253652593344,1.2288930172060375,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,2,8,8,10,-1.0456663671143789,-0.1110735824681962,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,20,U,GT3,T,4,2,health,other,course,other,2,3,2,no,yes,yes,no,no,yes,yes,yes,5,4,3,1,1,3,4,15,14,15,0.5708573047538297,3.130989138961892,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,4,3,3,4,2,4,8,9,10,-1.1158009385397951,0.1721082831952269,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,1,3,1,2,1,0,15,15,15,1.8233272347316916,0.7177270008425802,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,5,4,2,3,1,17,10,10,10,-0.6767274467902705,0.9827675375914984,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,yes,yes,no,yes,yes,no,3,2,4,1,4,2,4,15,14,14,1.4650902715198355,0.9869808465575084,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,5,7,6,7,-2.40721093728143,-0.0455951101833891,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,2,11,11,10,-0.118790105602043,-0.3030233713988509,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,6,5,0,-4.241606608564664,0.1200734939562795,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,14,6,5,5,-3.648262573589024,1.1092836546632403,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,yes,no,yes,yes,no,no,5,3,3,1,3,4,2,10,9,10,-0.5338649006777911,0.0438904642045427,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,2,2,5,7,6,5,6,-2.9103065416558764,-0.012535857013576,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,0,7,5,0,-3.659229314723994,0.0816389730456992,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,7,9,8,-1.5035813662241782,-0.3457458736962409,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,1,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,0,6,5,0,-3.919272626838011,-0.4734477286953953,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,20,U,LE3,A,2,2,services,services,course,other,1,2,2,no,yes,yes,no,yes,yes,no,no,5,5,4,4,5,4,11,9,9,9,-2.4150076920413768,2.963917097349899,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,3,14,16,16,1.8186776849526345,0.5419958796808506,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
MS,M,21,R,GT3,T,1,1,other,other,course,other,1,1,3,no,no,no,no,no,yes,no,no,5,5,3,3,3,3,3,10,8,7,-3.380146425119757,3.238877991055555,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,0,11,12,10,-0.2484236748964035,0.1583896917765595,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
MS,M,19,U,LE3,T,1,1,other,at_home,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,3,3,3,5,5,8,9,9,-1.588979585206455,0.810116702614952,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,18,U,GT3,A,4,4,at_home,teacher,course,mother,2,2,0,yes,no,no,no,yes,yes,no,no,4,3,4,1,1,3,4,0,11,11,-2.046954180666622,-0.0803236940033935,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,17,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,1,3,2,9,11,11,-0.3311221521850003,-0.3566073059040648,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,LE3,T,1,1,at_home,other,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,4,3,2,2,3,3,6,12,13,12,0.832156686043035,-0.7764818863663402,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,GT3,T,4,2,health,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,3,2,2,1,1,5,0,14,14,14,1.908482466217346,-1.1257822583693895,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,16,U,GT3,T,3,3,other,other,home,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,2,5,0,11,13,13,0.7639518261119508,-0.7862739886969049,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,2,5,6,12,12,13,0.6867262831631389,-0.2326542577342985,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,LE3,T,2,2,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,1,3,0,13,12,13,0.9491200110421812,-0.7377275809540901,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,yes,yes,no,no,yes,yes,no,no,4,1,4,1,1,1,2,10,13,13,0.4420591003639647,-0.1029694679651261,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,U,LE3,A,3,2,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,1,0,15,16,17,2.6137490573672806,-0.7793170604706534,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,U,GT3,T,3,4,other,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,5,1,1,1,5,0,12,12,13,0.8931441394276457,-1.3374703499524194,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,1,2,2,2,14,14,14,1.6750312540387509,-0.8958092121709288,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,15,U,GT3,T,2,1,services,other,reputation,father,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,4,0,10,12,13,0.7487267542437195,-1.4838816444174303,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,U,LE3,T,4,4,health,services,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,3,5,0,12,13,12,0.71624056058089,-1.2877767559327855,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,U,GT3,T,4,3,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,3,0,12,12,13,0.8931441394276457,-1.3374703499524194,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,U,GT3,A,2,2,other,other,home,other,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,5,2,1,1,3,0,14,14,15,2.044635245317798,-1.077610965666827,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,16,U,GT3,T,4,4,health,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,2,6,17,17,17,2.7150652270398785,0.5251191456774404,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,16,U,GT3,T,4,4,services,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,1,2,2,10,13,13,14,1.3057380129997314,0.2455813586623338,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
